Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
28/03/2024;0;23,6;23,7;23,4;92.0;95.0;91.0;22,1;22,7;21,9;1005,6;1005,6;1005,2;3,6;252.0;13,8;0,4;4,2
28/03/2024;100;23,5;23,6;23,2;92.0;93.0;92.0;22,1;22,2;21,9;1006,6;1006,6;1005,6;1,1;218.0;7,4;0,1;7
28/03/2024;300;23,3;23,5;23,3;93.0;93.0;93.0;22,2;22,4;22,2;1008,8;1008,9;1008,2;2;5.0;4;0,3;1,4
28/03/2024;1100;23,7;23,9;23,3;92.0;93.0;91.0;22,2;22,4;22;1007,8;1007,8;1005,4;2,8;51.0;4,6;38,1;0
28/03/2024;1200;24,5;24,5;23,6;88.0;92.0;88.0;22,4;22,6;22,2;1008,4;1008,4;1007,8;2,3;59.0;4,6;336,6;0
28/03/2024;1300;25,9;26;24,5;82.0;88.0;81.0;22,7;22,8;22,4;1008,4;1008,5;1008,2;2,5;88.0;4,9;932,1;0
28/03/2024;1400;28,2;28,2;26;74.0;82.0;74.0;23;23,3;22,4;1008,5;1008,6;1008,4;3,4;88.0;6,1;1566,1;0
28/03/2024;1500;28,3;28,7;27,9;74.0;75.0;71.0;23,1;23,4;22,5;1008,7;1008,7;1008,6;2,6;52.0;6,2;2018;0
28/03/2024;1600;27,9;28,4;27,9;76.0;77.0;72.0;23,3;23,5;22,7;1008,3;1008,7;1008,3;2,9;50.0;6,3;1055,1;0
28/03/2024;1700;28,9;29,5;27,7;67.0;76.0;66.0;22;23,3;22;1007,7;1008,3;1007,7;3,3;51.0;6,2;1728,4;0
28/03/2024;1800;29,9;30,6;28,8;62.0;67.0;59.0;21,7;22,4;21,3;1007,2;1007,7;1007,2;3;56.0;6,6;2814,3;0
28/03/2024;1900;29,5;30,2;28,8;62.0;66.0;60.0;21,5;22,3;21,2;1006,5;1007,2;1006,5;3,5;51.0;6,4;2002,3;0
28/03/2024;2000;28,5;29,8;28,4;68.0;68.0;62.0;22,1;22,7;21,5;1005,9;1006,5;1005,8;2,6;70.0;5,6;1404,6;0
28/03/2024;2100;27,9;29,2;27,9;70.0;70.0;65.0;22;22,5;21,7;1005,4;1005,9;1005,4;2,4;78.0;5,7;1027,7;0
28/03/2024;2200;27;28;27;76.0;76.0;70.0;22,3;22,4;21,8;1004,7;1005,4;1004,7;1,5;65.0;4,5;240,7;0
28/03/2024;2300;26,2;27;26,2;82.0;82.0;76.0;22,8;22,8;22,3;1004,4;1004,7;1004,4;1,6;95.0;3,7;1,5;0
29/03/2024;1100;23,5;23,5;23,2;88.0;89.0;88.0;21,4;21,4;21,2;1008,3;1008,3;1007,6;1,6;78.0;2,8;75,5;0
29/03/2024;1200;24,1;24,2;23,5;85.0;88.0;85.0;21,5;21,6;21,3;1009;1009;1008,3;1,7;36.0;2,9;304,4;0
29/03/2024;1300;24,9;24,9;24,1;83.0;85.0;83.0;21,8;21,9;21,4;1009,8;1009,8;1008,9;1,4;112.0;3;531,5;0
29/03/2024;1400;27;27,4;24,9;72.0;83.0;71.0;21,6;22,3;21,4;1009,9;1009,9;1009,7;3,3;78.0;5,5;1643,4;0
29/03/2024;1500;28,3;28,7;27;67.0;73.0;66.0;21,5;22,1;21,1;1009,3;1010;1009,3;2,8;69.0;6,1;2359,6;0
29/03/2024;1600;27,6;28,7;27,5;72.0;72.0;66.0;22;22,1;21,4;1008,3;1009,3;1008,3;3,8;83.0;5,8;1631;0
29/03/2024;1700;27,9;28,2;27,6;72.0;73.0;70.0;22,5;22,6;21,9;1007,6;1008,3;1007,6;2,3;68.0;5,8;1205,1;0
29/03/2024;1800;27,5;28,1;27,5;74.0;75.0;71.0;22,5;22,8;22,2;1007;1007,6;1007;1,8;89.0;3,9;690,2;0
29/03/2024;1900;28,3;28,4;27,3;73.0;77.0;73.0;23,1;23,4;22,5;1006,5;1007;1006,5;0,9;137.0;3,6;819,2;0
29/03/2024;2000;30,1;30,4;28,2;64.0;74.0;64.0;22,5;23,7;22,5;1005,5;1006,5;1005,5;1,5;63.0;4,1;1709,4;0
29/03/2024;2100;28,4;30,2;28,3;71.0;71.0;58.0;22,5;22,8;20,6;1004,7;1005,4;1004,7;2;140.0;4,7;1176;0
29/03/2024;2200;27,2;28,5;27,2;74.0;75.0;70.0;22,2;22,6;22,2;1004,6;1004,8;1004,6;2,3;104.0;4,7;272,5;0
29/03/2024;2300;26,4;27,2;26,4;79.0;79.0;74.0;22,4;22,4;22,2;1004,7;1004,7;1004,5;1,2;78.0;3,7;3,2;0
30/03/2024;1100;25,7;25,7;24,8;86.0;89.0;86.0;23,3;23,3;22,9;1006,6;1006,6;1006,1;2,2;96.0;5;149;0
30/03/2024;1200;27,6;27,6;25,7;81.0;86.0;80.0;24;24;23,2;1008;1008;1006,6;1,4;69.0;4,2;860,5;0
30/03/2024;1300;29;29,6;27,6;71.0;81.0;70.0;23,1;24,3;23,1;1008,6;1008,7;1008;1,9;63.0;4,8;1638,4;0
30/03/2024;1400;30;30,2;28,4;67.0;75.0;66.0;23,1;24,1;22,8;1008,6;1008,7;1008,5;2,6;115.0;5,6;2193,7;0
30/03/2024;1500;30,2;31,3;29,4;69.0;75.0;63.0;23,8;25;22,7;1008,2;1008,6;1008,2;2,5;139.0;4,7;2426,1;0
30/03/2024;1600;32,3;32,4;30,2;60.0;69.0;59.0;23,4;24,4;22,9;1007,2;1008,2;1007,2;2,8;144.0;5,7;3180,3;0
30/03/2024;1700;32,7;33;31,7;55.0;61.0;55.0;22,5;24;22,3;1006,3;1007,2;1006,3;3,1;162.0;6,4;3242,2;0
30/03/2024;1800;33,3;33,9;32,4;49.0;57.0;49.0;21,2;23,2;21;1005,5;1006,3;1005,5;3;156.0;6,5;3054,6;0
30/03/2024;1900;32,9;34;32,7;51.0;52.0;48.0;21,2;22,2;20,8;1005;1005,5;1005;3,1;141.0;6,1;2315,8;0
30/03/2024;2000;32,9;33,3;32,7;53.0;53.0;51.0;22;22,1;21,4;1004,2;1005;1004,2;3;111.0;5,9;1723,7;0
30/03/2024;2100;32,4;33,1;32,3;50.0;53.0;46.0;20,7;22,1;19,7;1003,7;1004,2;1003,7;2,5;108.0;6,2;1103,4;0
30/03/2024;2200;31,1;32,5;31,1;57.0;57.0;50.0;21,7;21,7;20,4;1003,6;1003,8;1003,6;2,2;104.0;4,6;333,5;0
30/03/2024;2300;30,2;31,1;30,2;62.0;62.0;57.0;22;22;21,7;1004,2;1004,2;1003,6;1,7;87.0;3,4;2,2;0
31/03/2024;1000;26;26,2;26;89.0;89.0;89.0;24;24,2;24;1005,6;1005,6;1004,9;0,5;24.0;1,1;0,1;0
31/03/2024;1100;27,8;27,8;25,9;84.0;89.0;84.0;24,7;24,9;24;1006,3;1006,3;1005,6;0,4;55.0;1,4;179,8;0
31/03/2024;1200;29,3;29,5;27,7;74.0;84.0;73.0;24,2;24,6;24;1007;1007;1006,3;1,6;112.0;3,1;926,5;0
31/03/2024;1300;31,1;31,2;29,3;68.0;74.0;68.0;24,6;25,2;23,5;1007,6;1007,6;1007;1,9;151.0;3,9;1798,7;0
31/03/2024;1400;32,1;32,2;30,1;62.0;72.0;60.0;23,8;24,9;23,4;1008;1008,1;1007,6;2,6;136.0;4,6;1807,3;0
31/03/2024;1500;32,1;32,6;31,2;59.0;64.0;55.0;23;23,8;22,2;1007,7;1008;1007,7;3,8;119.0;6,7;2693,6;0
31/03/2024;1600;32,7;33,1;30,9;55.0;66.0;53.0;22,5;24,4;22,1;1006,2;1007,7;1006,2;3,8;108.0;7,1;2331;0
31/03/2024;1700;34;34,7;32,7;50.0;56.0;50.0;22;23,7;22;1004,7;1006,2;1004,6;2,7;95.0;7;3181,9;0
31/03/2024;1800;28,7;34,2;28,7;68.0;68.0;49.0;22,3;23,5;21,6;1004,5;1004,7;1004,2;4,5;141.0;9,4;634,6;0
31/03/2024;1900;28,5;28,7;27,8;73.0;74.0;68.0;23,1;23,3;22,2;1003,4;1004,5;1003,3;2,3;170.0;9,4;701,9;0
31/03/2024;2000;28,8;29,2;28,4;74.0;74.0;70.0;23,6;23,7;23;1003,3;1003,9;1003,3;0,9;202.0;3,7;925,4;0
31/03/2024;2100;28,8;29,2;28,2;72.0;75.0;72.0;23,3;23,7;23;1003,4;1003,8;1003,2;1;49.0;3,3;522,3;0
31/03/2024;2200;27,9;28,9;27,9;80.0;80.0;72.0;24,1;24,2;23,2;1003,8;1003,8;1003,2;1;127.0;2,4;79,9;0
31/03/2024;2300;27,6;27,9;27,6;79.0;81.0;78.0;23,6;24,2;23,5;1004,8;1004,8;1003,8;1,1;161.0;3;0,5;0
01/04/2024;1300;26,9;26,9;25;78.0;86.0;77.0;22,6;23,1;22,1;1009,1;1009,1;1008,5;2,6;2.0;4,8;1146,1;0
01/04/2024;1400;28,3;28,4;26,7;72.0;78.0;70.0;22,7;23;22,1;1009,3;1009,4;1009,1;1,9;353.0;4,8;1459,3;0
01/04/2024;1500;29,5;29,9;28,1;69.0;73.0;68.0;23,2;23,7;22,5;1008,5;1009,4;1008,5;1,9;37.0;4,6;2268,7;0
01/04/2024;1600;30,2;30,5;29,4;66.0;70.0;64.0;23,2;23,8;22,5;1007,7;1008,5;1007,7;1,3;358.0;4;2423,4;0
01/04/2024;1700;30;31,5;29,5;67.0;70.0;63.0;23,3;24,1;22,9;1006,1;1007,7;1006,1;1,8;224.0;3,9;2185,9;0
01/04/2024;1800;30,9;30,9;29,7;62.0;70.0;62.0;22,8;24,2;22,8;1004,8;1006,1;1004,8;0,9;142.0;4,8;2004,7;0
01/04/2024;1900;31,6;32,2;30,9;57.0;62.0;54.0;22,1;23;21,5;1003,7;1004,8;1003,7;1,7;30.0;5;1998;0
01/04/2024;2000;31,9;32;30,7;58.0;62.0;56.0;22,6;23;21,9;1003,3;1003,6;1003,1;2,2;12.0;4,3;1245,4;0
01/04/2024;2100;31,2;32;31,1;61.0;61.0;58.0;22,7;22,9;22,4;1003;1003,4;1003;2,1;4.0;4,1;771,2;0
01/04/2024;2200;30,2;31,5;30,2;65.0;65.0;60.0;22,8;23,1;22,6;1003,9;1003,9;1003;1,2;19.0;3,9;295,2;0
01/04/2024;2300;29,3;30,2;29,3;73.0;73.0;65.0;23,9;23,9;22,9;1005,1;1005,1;1003,9;1;29.0;3,3;2,3;0
02/04/2024;500;23,5;26;23,5;90.0;92.0;84.0;21,7;23,1;21,7;1007,9;1008,3;1007,7;1,9;218.0;6,8;0,1;1,6
02/04/2024;1100;24,3;24,3;24,2;92.0;92.0;89.0;22,8;22,9;22,3;1008;1008,1;1007,5;0,7;134.0;2,8;23,8;0,4
02/04/2024;1200;24,7;24,7;24,3;90.0;92.0;89.0;22,9;22,9;22,7;1008,1;1008,2;1008;1;178.0;3,4;148,4;0
02/04/2024;1300;26;26,1;24,7;85.0;90.0;85.0;23,3;23,7;22,9;1008,1;1008,2;1008,1;0,7;211.0;2,2;580;0
02/04/2024;1400;26,9;27,1;26;80.0;86.0;79.0;23,1;23,9;22,7;1008,4;1008,4;1008,1;0,6;162.0;2,2;1409,5;0
02/04/2024;1500;29,6;29,6;26,8;73.0;80.0;71.0;24,2;24,3;23;1008;1008,4;1008;1,9;188.0;3,8;1881,9;0
02/04/2024;1600;30,4;30,5;28,7;69.0;75.0;68.0;24;24,5;23;1007,2;1008;1007,2;1,5;181.0;4,2;2465,2;0
02/04/2024;1700;30,9;31,1;29;65.0;73.0;64.0;23,6;24,4;22,7;1005,9;1007,2;1005,9;2,7;185.0;4,8;3002;0
02/04/2024;1800;30;31,3;29,8;68.0;69.0;62.0;23,5;24;22,8;1004,6;1005,9;1004,6;2,5;145.0;5,4;2419,2;0
02/04/2024;1900;29,9;30,3;29,6;67.0;69.0;66.0;23;23,6;22,8;1003,9;1004,6;1003,8;2,6;119.0;5,3;1382,6;0
02/04/2024;2000;30,4;30,6;29,8;66.0;68.0;65.0;23,3;23,5;22,9;1003,3;1003,9;1003,3;1,8;127.0;4,2;1324,5;0
02/04/2024;2100;29,1;30,4;29;71.0;72.0;66.0;23,3;23,6;22,9;1003,2;1003,3;1002,9;2,2;112.0;4,6;551,8;0
02/04/2024;2200;28,7;29,2;28,7;75.0;75.0;70.0;23,7;23,7;23,1;1003,6;1003,7;1003,2;0,6;144.0;3,4;191,8;0
02/04/2024;2300;28,2;28,7;28,1;77.0;79.0;75.0;23,9;24,2;23,7;1003,2;1003,6;1003,2;1,7;160.0;2,9;1;0
03/04/2024;1200;28,1;28,1;26,7;74.0;84.0;74.0;23;24;22,8;1006,1;1006,1;1005,2;3,2;124.0;5,7;987,2;0
03/04/2024;1300;29,5;29,6;28,1;68.0;75.0;68.0;23;23,5;22,7;1007,2;1007,2;1006,1;2,5;132.0;5,1;1823,9;0
03/04/2024;1400;30,2;30,4;29,3;62.0;68.0;60.0;22,1;23;21,6;1007,7;1007,8;1007,2;3,1;114.0;6,3;2499;0
03/04/2024;1500;31,5;31,7;30,1;58.0;63.0;57.0;22,1;23,1;21,9;1007,2;1007,8;1007,2;2,2;113.0;6,1;2893,4;0
03/04/2024;1600;32,5;33,2;31,1;58.0;63.0;56.0;23;24,1;21,6;1006,2;1007,2;1006,2;2;169.0;4,8;3001,6;0
03/04/2024;1700;33,7;33,9;32,1;54.0;59.0;52.0;23,3;24,1;21,4;1004,4;1006,2;1004,4;2,1;173.0;4,6;3206,3;0
03/04/2024;1800;33,7;34,1;33;49.0;56.0;47.0;21,6;23,8;20,7;1002,9;1004,4;1002,9;3,6;107.0;5,9;3042,5;0
03/04/2024;1900;33,7;34,2;32,6;49.0;53.0;47.0;21,5;22,7;21;1001,9;1002,9;1001,9;1,9;122.0;6,4;2306,2;0
03/04/2024;2000;33,7;34,2;32,8;48.0;54.0;47.0;21,3;22,9;20,8;1001,5;1001,9;1001,4;2,2;146.0;4,9;1605,4;0
03/04/2024;2100;33,1;33,9;33;52.0;52.0;46.0;21,9;21,9;20,2;1001,8;1001,8;1001,5;2;97.0;4,9;1052,5;0
03/04/2024;2200;31,7;33,2;31,7;55.0;56.0;51.0;21,7;21,9;21;1002,4;1002,4;1001,8;1,1;74.0;3,7;187,6;0
04/04/2024;1300;27,4;27,4;25,9;80.0;87.0;80.0;23,6;24,1;23,2;1008,6;1008,6;1007,1;1,7;237.0;3,6;1442,7;0
04/04/2024;1400;27,2;27,8;27;81.0;83.0;79.0;23,6;24,2;23,3;1009,5;1009,5;1008,6;2,6;231.0;5,1;1146,2;0
04/04/2024;1500;27,1;27,8;27,1;80.0;82.0;78.0;23,4;24,1;23,4;1009,6;1009,7;1009,5;2,3;241.0;5,7;1109,9;0
04/04/2024;1600;28,7;29,4;26,6;73.0;85.0;72.0;23,3;24,7;23,3;1008,6;1009,6;1008,6;2,2;238.0;6,3;2513,4;0,4
04/04/2024;1700;29,4;29,8;28,6;73.0;75.0;70.0;24;24,4;23;1006,5;1008,6;1006,5;2;236.0;4,4;2961,8;0
04/04/2024;1800;29,6;30,4;28,8;70.0;73.0;68.0;23,5;24,4;23,1;1004,9;1006,5;1004,9;2,4;233.0;5,2;2427,4;0
04/04/2024;1900;29,7;30,2;29,3;71.0;72.0;68.0;23,7;24;23;1003,6;1004,9;1003,6;2,3;244.0;5,2;1792,3;0
04/04/2024;2000;29,9;30,1;28,9;69.0;72.0;68.0;23,5;23,9;23,1;1003,1;1003,6;1003,1;2,2;234.0;5,3;1372,5;0
04/04/2024;2100;29;30,1;28,9;73.0;73.0;67.0;23,6;23,6;23;1003,4;1003,4;1003;2;246.0;5;959,9;0
04/04/2024;2200;28,3;29,1;28,3;76.0;76.0;72.0;23,5;23,9;23,3;1003,8;1003,8;1003,1;1,5;240.0;3,5;177,7;0
04/04/2024;2300;28,1;28,3;28;76.0;77.0;75.0;23,5;23,6;23,3;1005,1;1005,1;1003,8;0,7;256.0;3;1,2;0
05/04/2024;1300;27,1;27,1;25,5;81.0;86.0;80.0;23,5;23,8;22,9;1009,8;1009,8;1009;0,8;186.0;2,9;821,1;0
05/04/2024;1400;28;28;26,8;77.0;82.0;77.0;23,5;23,8;23;1010,2;1010,3;1009,8;1,1;104.0;2,6;990,6;0
05/04/2024;1500;28,4;28,9;27,4;75.0;80.0;74.0;23,5;24,3;22,9;1009,9;1010,2;1009,9;1,3;125.0;3,6;1192,8;0
05/04/2024;1600;25,1;28,9;25,1;79.0;79.0;71.0;21,3;24;20,8;1009,5;1009,9;1009,4;4,7;33.0;9,8;675,1;0
05/04/2024;1700;27,8;28;24,9;70.0;86.0;70.0;21,7;23,2;21,2;1007,9;1009,6;1007,9;4,4;28.0;9,3;1729,1;0
05/04/2024;1800;28,4;29,7;27,4;68.0;71.0;63.0;22;22,6;21,2;1006,8;1007,9;1006,8;3,2;38.0;8,3;2558,2;0
05/04/2024;1900;27,8;28,9;27,8;69.0;71.0;67.0;21,6;22,8;21,6;1005,4;1006,8;1005,4;3,1;65.0;5,2;1678,8;0
05/04/2024;2000;28;28,8;27,8;68.0;71.0;65.0;21,6;22,7;21,2;1005;1005,4;1004,8;3;76.0;7,3;1587,5;0
05/04/2024;2100;26,8;28;26,8;73.0;74.0;68.0;21,5;22,2;21,5;1005,1;1005,2;1004,9;3,9;90.0;6,8;791;0
05/04/2024;2200;26,1;26,8;26,1;80.0;80.0;73.0;22,3;22,3;21,5;1005,9;1005,9;1005,1;2,3;82.0;6,8;216,5;0
05/04/2024;2300;25,6;26,1;25,6;84.0;84.0;79.0;22,6;22,6;22,3;1006,3;1006,3;1005,9;1,7;48.0;3,9;0,9;0
06/04/2024;1300;27,1;27,3;25,6;75.0;85.0;74.0;22,3;23,1;22,1;1009,5;1009,5;1009,1;3;48.0;5;1111,5;0
06/04/2024;1400;28,3;28,4;27;70.0;76.0;70.0;22,4;23,2;22,2;1009,8;1009,8;1009,5;2,5;65.0;5,3;1372,8;0
06/04/2024;1500;29;29,1;28,2;68.0;71.0;67.0;22,4;22,9;22,1;1009,4;1009,9;1009,4;2,6;68.0;5,4;1719;0
06/04/2024;1600;29,5;30,2;28,6;64.0;69.0;62.0;21,9;23,1;21,5;1008,6;1009,4;1008,6;2,4;75.0;5,4;1864,7;0
06/04/2024;1700;29,3;31,1;29,2;68.0;69.0;60.0;22,9;23,7;21,8;1006,5;1008,6;1006,5;1,6;223.0;4,4;1808,8;0
06/04/2024;1800;30,7;31,7;29,2;61.0;70.0;61.0;22,4;24,4;22,4;1004,5;1006,5;1004,5;2,2;130.0;4,1;2272,1;0
06/04/2024;1900;26,4;31,1;26,4;81.0;81.0;60.0;22,8;23;21,8;1004;1004,5;1004;5,2;45.0;9,9;937;0
06/04/2024;2000;30,2;30,5;26,4;59.0;81.0;58.0;21,1;23,4;21,1;1003,4;1004;1003,4;2,7;42.0;9,8;1422;0
06/04/2024;2100;29,9;30,8;29,6;64.0;66.0;58.0;22,4;22,8;21,1;1003;1003,4;1003;1,6;68.0;4,8;1109,1;0
06/04/2024;2200;28,7;29,9;28,7;68.0;68.0;63.0;22,2;22,3;21,7;1003,8;1003,8;1003;1;45.0;3,5;268,9;0
06/04/2024;2300;28,4;28,7;28,4;70.0;70.0;68.0;22,3;22,3;22,1;1004,2;1004,3;1003,8;0,2;359.0;2,1;0,4;0
07/04/2024;500;23,3;25,1;23;93.0;93.0;80.0;22,1;22,1;21,3;1006,5;1007,6;1006,5;0,4;359.0;10,4;1,2;7,4
07/04/2024;1000;24,7;24,9;24,7;91.0;91.0;88.0;23,1;23,2;22,7;1006,2;1006,3;1006;0;203.0;1,6;0,4;0
07/04/2024;1100;25,7;25,7;24,7;89.0;91.0;89.0;23,7;23,7;22,9;1006,9;1006,9;1006,2;0,6;150.0;1,7;130,8;0
07/04/2024;1200;26,7;26,7;25,7;86.0;89.0;85.0;24,1;24,2;23,7;1007,6;1007,7;1006,9;0,7;184.0;1,9;496;0
07/04/2024;1300;27,9;28,1;26,5;80.0;86.0;80.0;24,1;24,9;23,7;1008,4;1008,4;1007,6;0,9;191.0;2,3;1122,3;0
07/04/2024;1400;29,4;29,4;27,7;73.0;82.0;71.0;24;24,9;23,2;1008,5;1008,6;1008,4;1,2;168.0;3;2281,2;0
07/04/2024;1500;30,3;30,8;28,6;70.0;77.0;67.0;24,3;25;23,4;1007,9;1008,5;1007,9;1,7;198.0;3,7;2198,3;0
07/04/2024;1600;31,8;32,2;30,2;66.0;70.0;61.0;24,7;24,9;22,9;1007,2;1007,9;1007,2;1,7;236.0;4,4;3166,4;0
07/04/2024;1700;31,8;32,1;30,5;62.0;70.0;59.0;23,6;25,1;22,6;1005,9;1007,2;1005,9;1,5;236.0;4,4;2341,7;0
07/04/2024;1800;26,6;32,9;26,6;77.0;77.0;57.0;22,3;23,9;21,9;1005;1006;1005;1,6;236.0;4,6;907,5;0,4
07/04/2024;1900;31,9;31,9;26,5;63.0;81.0;60.0;24;24,5;21,8;1003,8;1005;1003,7;1,1;236.0;3,5;1967,2;0
07/04/2024;2000;32,3;32,6;30,5;59.0;66.0;56.0;23,3;24,6;22,7;1003,2;1003,7;1003,2;0,9;220.0;2,3;1577,5;0
07/04/2024;2100;31,6;32,9;31,5;59.0;64.0;56.0;22,6;24,2;22,1;1003,1;1003,3;1003,1;1,1;229.0;2,4;1069,6;0
07/04/2024;2200;27;31,9;27;73.0;73.0;58.0;21,8;23,6;20,9;1003,2;1003,7;1003,1;1,1;87.0;9,1;517,4;0
07/04/2024;2300;27,8;27,8;27;72.0;75.0;72.0;22,4;22,6;21,8;1003,6;1003,6;1003,2;0,8;99.0;2;1,2;0
08/04/2024;1100;26,3;26,5;25,7;81.0;86.0;81.0;22,8;23,6;22,8;1007,1;1007,1;1006,3;1,9;134.0;4,4;127,1;0
08/04/2024;1200;27,8;27,9;26,2;76.0;81.0;76.0;23,2;23,5;22,8;1007,7;1007,7;1007,1;2,3;128.0;4,4;798,7;0
08/04/2024;1300;28,5;28,8;27,5;73.0;77.0;72.0;23,3;23,9;22,9;1008;1008,1;1007,7;2,2;121.0;4,3;1661,9;0
08/04/2024;1400;29;30,2;28,5;72.0;75.0;69.0;23,6;24,2;23,2;1008,4;1008,4;1008;2,2;132.0;4,3;2048,5;0
08/04/2024;1500;31;31,5;29;66.0;73.0;64.0;23,9;24,5;22,9;1007,9;1008,4;1007,9;2,5;128.0;5,1;2427,1;0
08/04/2024;1600;32;32,6;30,6;59.0;66.0;57.0;23;24;22,7;1006,9;1007,9;1006,9;2,7;161.0;4,9;2772,6;0
08/04/2024;1700;31,7;33;31;60.0;66.0;57.0;23;24,5;22,5;1005,6;1006,9;1005,6;1,9;45.0;4,9;2155,1;0
08/04/2024;1800;33;33,9;31,3;57.0;62.0;49.0;23,3;24;20,3;1004,3;1005,6;1004,3;1,5;268.0;4,8;2799,5;0
08/04/2024;1900;31,5;33,3;31,3;60.0;61.0;54.0;22,7;23,6;22;1003,5;1004,3;1003,5;1,5;218.0;3,9;1799,8;0
08/04/2024;2000;25,7;31,8;25,5;84.0;87.0;56.0;22,8;23,4;21,4;1004,1;1004,4;1003,4;3,2;340.0;12,5;355,5;0,2
08/04/2024;2100;27,2;27,5;25,3;77.0;85.0;76.0;22,8;23,1;22,4;1003,6;1004,2;1003,4;0,4;267.0;6,4;308,2;0
08/04/2024;2200;27;27,3;27;80.0;81.0;76.0;23,3;23,6;22,8;1003,9;1003,9;1003,4;0,3;178.0;2,3;178,8;0
08/04/2024;2300;26,6;27,2;26,6;84.0;84.0;79.0;23,7;23,7;23,1;1004,6;1004,6;1003,9;0,3;47.0;4,6;0,9;0
09/04/2024;1300;28,1;28,1;27,1;76.0;83.0;75.0;23,4;24,4;23,3;1008,4;1008,4;1007,8;2,1;144.0;4,3;445,1;0
09/04/2024;1400;29;29,2;28,1;74.0;76.0;70.0;23,9;23,9;22,9;1008,7;1008,8;1008,4;1,2;197.0;4,3;1117,7;0
09/04/2024;1500;29,6;29,6;28,3;69.0;74.0;69.0;23,3;23,8;22,7;1008,3;1008,8;1008,3;1,7;125.0;3,8;1148,8;0
09/04/2024;1600;30,7;31,2;29,4;62.0;69.0;61.0;22,4;24,3;22,1;1007,5;1008,3;1007,5;3,3;110.0;5,6;2311,9;0
09/04/2024;1700;30,8;32,6;30,6;62.0;64.0;56.0;22,7;24,5;21,9;1006;1007,5;1006;2,5;189.0;5,6;2835;0
09/04/2024;1800;31,6;32,4;30,5;59.0;65.0;56.0;22,5;24;21,7;1004,1;1006;1004,1;1,6;102.0;4,6;2393,1;0
09/04/2024;1900;24,8;32,4;24,6;91.0;91.0;56.0;23,2;23,2;21,7;1003,6;1004,1;1003,4;6;103.0;11;1620,1;6,2
09/04/2024;2000;25,8;25,8;24,8;84.0;91.0;84.0;22,8;23,4;22,7;1003,2;1003,6;1003;2,7;80.0;9,8;393,8;1,4
09/04/2024;2100;26,5;26,5;25,8;82.0;85.0;82.0;23,1;23,5;22,8;1003,5;1003,5;1002,9;1,5;71.0;4,8;329,8;0
09/04/2024;2200;25,9;26,6;25,9;86.0;86.0;81.0;23,4;23,4;22,9;1003,1;1003,6;1003,1;1,8;36.0;4;82,7;0
09/04/2024;2300;26,1;26,1;25,7;88.0;88.0;86.0;24;24;23,3;1004,7;1004,7;1003,1;0,8;148.0;3,2;0,1;0
10/04/2024;1000;25;25,2;25;93.0;93.0;91.0;23,8;23,8;23,6;1004,8;1004,8;1004,3;0,3;74.0;1,2;0,1;0
10/04/2024;1100;26,2;26,4;25;88.0;93.0;88.0;24;24,4;23,8;1005,8;1005,8;1004,8;1;137.0;2,2;137;0
10/04/2024;1200;27,3;27,3;26;82.0;88.0;82.0;23,9;24,3;23,7;1006,5;1006,6;1005,8;2,1;120.0;4,2;698,5;0
10/04/2024;1300;28,1;28,5;27,1;79.0;82.0;76.0;24,2;24,4;23,4;1007,2;1007,2;1006,5;2;133.0;4;1425,1;0
10/04/2024;1400;29,9;30,2;28,1;74.0;79.0;72.0;24,7;25,2;23,7;1007,5;1007,6;1007,2;1,9;169.0;4,5;1815,7;0,2
10/04/2024;1500;30,9;31;29,3;70.0;75.0;67.0;24,7;25,2;23,9;1007;1007,5;1007;2,6;179.0;4,8;2659,4;0
10/04/2024;1600;32,2;32,3;30,6;62.0;69.0;62.0;24,1;24,9;23,1;1006,2;1007;1006,2;2,3;189.0;5,2;3112,8;0
10/04/2024;1700;30,4;32,6;28,5;71.0;81.0;61.0;24,5;25;23,1;1004,6;1006,2;1004,6;1,7;126.0;6,2;2089,3;0
10/04/2024;1800;33,2;33,2;29,9;53.0;71.0;53.0;22,5;24,7;21,9;1002,7;1004,6;1002,7;2;150.0;4,5;2455;0
10/04/2024;1900;33,2;33,3;32,1;54.0;58.0;52.0;22,7;23,4;21,8;1001,5;1002,7;1001,5;2,5;131.0;5;2571,5;0
10/04/2024;2000;25,6;33,8;24,3;91.0;92.0;52.0;24;24;22,3;1002,1;1002,7;1001,4;2,5;347.0;13,1;1092,9;12
10/04/2024;2100;25,8;25,9;25,1;88.0;91.0;87.0;23,5;23,9;23,3;1001,8;1002,2;1001,7;1,8;35.0;6;194,7;0
10/04/2024;2200;26;26,1;25,8;86.0;88.0;85.0;23,4;23,6;23,3;1002,3;1002,4;1001,8;1,3;52.0;4,5;75,5;0
10/04/2024;2300;26,1;26,1;25,8;86.0;87.0;86.0;23,6;23,6;23,4;1002,5;1002,6;1001,9;0,3;34.0;2,8;0,7;0
