Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
09/01/2024;1600;27,8;28,3;26,5;76;80;73;23,1;24;22,1;1007,2;1008,1;1007,2;2,1;87;4,8;1439,5;0,2
09/01/2024;1700;24,7;28,9;24,3;91;91;73;23,1;24,1;21,8;1006,2;1007,2;1006,2;2,6;24;9,7;1389,6;6,2
09/01/2024;1800;26,2;26,2;24,7;84;91;84;23,4;23,7;23;1004,2;1006,2;1004,2;0,6;89;6,2;768,5;0
09/01/2024;1900;28,2;28,3;26,2;75;84;74;23,2;24;22,7;1003,2;1004,2;1003,2;0,6;208;3,5;1564,5;0
09/01/2024;2000;28,9;28,9;27,9;73;77;71;23,5;24;23;1002,8;1003,3;1002,8;0,9;162;2,6;1339,2;0
09/01/2024;2100;28,2;29;28,2;74;75;71;23,2;23,8;22,7;1002,8;1003;1002,7;1,8;151;3,4;884,1;0
09/01/2024;2200;27,7;28,2;27,7;77;78;74;23,3;23,5;23,2;1003,5;1003,5;1002,8;0,6;132;3,6;204;0
09/01/2024;2300;;;;;;;;;;;;;;;;;
10/01/2024;0;26,5;27,2;26,5;87;87;82;24,1;24,2;23,8;1005,4;1005,4;1004,3;0,3;224;2;;0
10/01/2024;100;26,3;26,7;26,3;89;89;86;24,3;24,3;24;1006,2;1006,2;1005,4;0,3;32;1,8;;0
10/01/2024;200;25;26,3;25;84;89;81;22,1;24,4;22;1007;1007,4;1006,1;3,1;30;9,5;;0
10/01/2024;300;24,3;25;24,2;86;86;82;21,8;22,1;21,5;1007,2;1007,4;1006,9;1,3;110;5,8;;0
10/01/2024;400;24,5;24,5;24,3;86;87;86;21,9;22,2;21,7;1007,1;1007,5;1007,1;0,5;54;1,9;;0,2
10/01/2024;500;24,4;24,5;24,3;88;88;86;22,2;22,3;21,9;1006,3;1007,1;1006,3;0,3;69;1,8;;0
10/01/2024;600;24,4;24,4;24,3;87;88;86;22;22,2;21,8;1005,2;1006,3;1005,2;0;51;1,6;0,1;0
10/01/2024;700;24,3;24,5;24,3;88;88;87;22,3;22,3;22;1004,7;1005,2;1004,7;0,9;42;2,1;;0
10/01/2024;800;24,8;24,8;24,3;89;90;88;22,9;23;22,3;1005,3;1005,3;1004,7;0;4;2,1;;0
10/01/2024;900;25,1;25,1;24,8;90;90;89;23,2;23,2;22,9;1005,8;1005,8;1005,3;0,4;312;1,8;;0
10/01/2024;1000;25,3;25,3;25,1;91;91;89;23,6;23,6;23,2;1006,5;1006,5;1005,8;0,3;284;1,4;;0
10/01/2024;1100;25,6;25,6;25,3;84;91;84;22,6;23,8;22,6;1007,4;1007,4;1006,5;0,6;29;1,9;70,4;0
10/01/2024;1200;27,2;27,2;25,6;77;84;77;22,9;23,2;22,2;1008,1;1008,1;1007,4;0,2;49;1,5;548,3;0
10/01/2024;1300;27,7;28,2;27,1;73;78;72;22,4;23,3;22,3;1008,6;1008,6;1008,1;0,7;256;1,8;1165,7;0
10/01/2024;1400;28,6;29,2;27,7;68;74;67;22,1;23,2;22,1;1008,7;1008,8;1008,6;1,7;19;4,4;1708,2;0
10/01/2024;1500;29,2;29,6;28,5;70;71;66;23,3;23,3;22;1008,1;1008,7;1008,1;0,4;359;4,4;1737,4;0
10/01/2024;1600;29,7;30,1;29;67;71;66;23;23,7;22,5;1007,4;1008,2;1007,4;0,9;40;3;1633;0
10/01/2024;1700;30,2;31,2;29;68;72;64;23,6;24,2;22,5;1006,2;1007,4;1006,2;1,7;228;4,2;1914,8;0
10/01/2024;1800;29,6;32,1;29,6;69;69;54;23,3;24,1;21,2;1005,3;1006,2;1005,3;1,5;223;4,5;2313,9;0
10/01/2024;1900;29,3;29,8;29;69;71;68;23,1;23,6;22,8;1004,4;1005,3;1004,4;1,9;134;5,1;803,1;0
10/01/2024;2000;30,5;30,6;29,1;63;72;63;22,7;23,8;22,4;1003,9;1004,4;1003,9;1,7;155;4,1;1341,1;0
10/01/2024;2100;29,7;30,7;29,7;63;64;60;21,9;22,7;21,6;1003,6;1003,9;1003,6;1,7;128;3,6;717,5;0
10/01/2024;2200;28,9;29,8;28,9;67;67;63;22,2;22,2;21,7;1003,6;1003,7;1003,4;1,2;119;3,3;162,8;0
10/01/2024;2300;27;28,9;27;81;82;67;23,4;23,9;22,3;1004,1;1004,1;1003,6;1,3;187;3,7;6,5;0
11/01/2024;0;;;;;;;;;;;;;;;;;
11/01/2024;100;26,1;26,7;26,1;85;86;83;23,5;24;23,2;1005,7;1005,7;1004,9;0,5;208;2,8;;0
11/01/2024;200;25,8;26,2;25,8;87;87;85;23,4;23,5;23,3;1006,8;1006,8;1005,7;0,6;202;2,5;;0
11/01/2024;300;25,3;25,9;25,3;88;88;87;23,1;23,6;23,1;1007,4;1007,4;1006,8;0,8;202;3,3;;0
11/01/2024;400;25;25,3;24,9;90;90;87;23,2;23,2;22,9;1006,8;1007,4;1006,8;0,4;230;2,8;;0
11/01/2024;500;24,9;25;24,9;88;90;88;22,8;23,2;22,7;1006,2;1006,9;1006,2;0,5;204;2,4;;0
11/01/2024;600;24,6;24,9;24,6;90;90;88;22,9;22,9;22,6;1005,6;1006,2;1005,6;0,7;226;2,3;;0
11/01/2024;700;24,4;24,6;24,3;92;92;90;23;23;22,8;1005,2;1005,6;1005,2;0,5;220;2,4;;0
11/01/2024;800;24,3;24,4;24,2;92;92;92;23;23,1;22,9;1005,4;1005,4;1005,2;0,5;200;2,1;;0
11/01/2024;900;24;24,3;23,9;94;94;92;22,9;23;22,7;1005,7;1005,8;1005,4;0,5;223;2,5;;0
11/01/2024;1000;23,9;24;23,8;94;94;94;22,9;22,9;22,7;1006,4;1006,4;1005,7;0,7;210;2,6;0,6;0
11/01/2024;1100;24,1;24,3;23,9;94;94;94;23;23,2;22,8;1007,3;1007,3;1006,4;0,9;219;2,9;69,5;0
11/01/2024;1200;24,9;24,9;24,1;91;94;91;23,3;23,4;23,1;1008,4;1008,4;1007,3;0,4;194;2,6;320,1;0
11/01/2024;1300;26,7;26,7;24,8;84;91;84;23,8;23,8;23;1009,3;1009,3;1008,4;0,3;193;2,1;745,7;0
11/01/2024;1400;27;27;26,3;81;84;81;23,6;23,9;23;1009,4;1009,4;1009,2;1,1;216;2,6;1204,2;0
11/01/2024;1500;28,8;29;26,3;74;83;73;23,6;24,4;22,7;1008,8;1009,4;1008,8;1,8;179;3,3;2086,3;0
11/01/2024;1600;24;30,4;23,6;89;89;65;22;24,7;20,4;1009;1009,8;1008,5;2,9;47;10,7;1509,1;6,6
11/01/2024;1700;28,1;28,3;23,9;73;91;73;22,8;23,9;22,1;1007,4;1009;1007,4;3,9;39;7,3;2080,4;1,4
11/01/2024;1800;28,9;29,2;27,7;66;75;66;22;23,1;21,7;1006,6;1007,4;1006,6;2,9;52;7,4;2203,7;0
11/01/2024;1900;28,4;30,2;28;75;76;64;23,5;23,5;21,8;1005,4;1006,6;1005,4;3,2;289;5,3;1784,3;0
11/01/2024;2000;28,6;29,5;27,8;73;76;70;23,4;24,1;22,8;1004,6;1005,4;1004,6;2,1;255;6,1;1849,7;0
11/01/2024;2100;28;30,2;28;73;76;66;22,6;23,5;22,4;1004,1;1004,6;1004;3,6;354;7,3;1083,2;0
11/01/2024;2200;27,2;27,9;26,9;77;79;73;22,8;23,2;22,5;1004,5;1004,7;1004,1;0,6;7;6,2;312,6;0,2
11/01/2024;2300;26,5;27,3;26,5;81;81;76;22,9;22,9;22,6;1005;1005,1;1004,3;1,2;88;3,4;18,4;0
12/01/2024;0;;;;;;;;;;;;;;;;;
12/01/2024;100;25,7;26;25,7;86;86;84;23,2;23,2;23;1006,8;1006,8;1005,8;1;57;2,2;;0
12/01/2024;200;25,1;25,7;25,1;88;88;86;23;23,2;23;1007,6;1007,6;1006,8;1,3;48;3;;0
12/01/2024;300;24,9;25,1;24,9;88;89;87;22,7;23,1;22,7;1007,2;1007,6;1007,2;0,9;43;2,6;;0
12/01/2024;400;24,6;24,9;24,6;89;89;88;22,7;22,8;22,6;1006,8;1007,2;1006,7;0,7;40;2,7;;0
12/01/2024;500;24,6;24,7;24,6;87;89;87;22,4;22,7;22,4;1006,2;1006,8;1006,2;1;19;2;;0
12/01/2024;600;24,4;24,6;24,2;89;89;87;22,4;22,5;22,3;1005,7;1006,2;1005,7;0,9;42;2;;0
12/01/2024;700;24,4;24,5;24,3;88;89;88;22,2;22,4;22,2;1005,3;1005,7;1005,3;0,9;13;2,1;;0
12/01/2024;800;24,2;24,5;24,2;88;88;87;22,1;22,2;22;1005,2;1005,3;1005,1;0,1;64;2;;0
12/01/2024;900;24,2;24,2;24;90;90;88;22,4;22,4;22,1;1005,1;1005,2;1005;0;280;0,9;;0
12/01/2024;1000;24,2;24,6;24,2;88;90;87;22,2;22,5;22,2;1005,8;1005,8;1005,1;0,1;33;1,7;0,1;0
12/01/2024;1100;26,3;26,5;24,2;80;89;80;22,6;23,4;22,2;1007;1007;1005,8;0;293;1;291,7;0
12/01/2024;1200;27,3;28,2;26,2;76;81;71;22,7;23,3;22,2;1007,7;1007,7;1007;0,5;51;2,5;808,9;0
12/01/2024;1300;28;28,9;27,3;73;76;65;22,7;23,1;21,4;1008;1008;1007,7;0,4;224;2;1091,1;0
12/01/2024;1400;28,5;29;28;71;75;70;22,6;23,8;22,6;1008,1;1008,2;1008;1,2;107;3,1;1400,9;0
12/01/2024;1500;29,5;29,5;28,4;67;72;66;22,7;23,5;22;1007,6;1008,1;1007,6;1,2;105;3,4;1521,9;0
12/01/2024;1600;30,3;30,4;28,8;61;68;61;22;23,3;21,8;1006,5;1007,6;1006,5;0,8;32;3,3;1826,4;0
12/01/2024;1700;31,9;32,3;30,1;63;65;58;24;24;21,7;1005,2;1006,5;1005,2;2;184;4,5;2602,9;0
12/01/2024;1800;33;33,1;31;52;66;52;22;23,9;21,5;1004,5;1005,2;1004,5;2;183;4,9;3052,5;0
12/01/2024;1900;31,7;33,3;31,4;55;55;46;21,4;22,1;18,7;1003;1004,5;1003;1,9;135;4,8;2294,9;0
12/01/2024;2000;26,5;31,7;26,5;80;80;49;22,8;23,2;19,4;1003,8;1003,8;1002,9;3,4;49;8;882,3;0
12/01/2024;2100;27,6;28,2;26,3;79;84;77;23,5;24,1;22,9;1003,9;1003,9;1003,6;2,6;39;8;737;0
12/01/2024;2200;26,4;27,6;26,4;83;83;78;23,2;23,7;23,2;1004,9;1004,9;1003,9;1,7;69;4,9;155,8;0
12/01/2024;2300;25,8;26,4;25,8;85;85;82;23;23,3;22,8;1005,3;1005,3;1004,6;1,6;73;5;1,5;0
13/01/2024;0;;;;;;;;;;;;;;;;;
13/01/2024;100;;;;;;;;;;;;;;;;;
13/01/2024;200;;;;;;;;;;;;;;;;;
13/01/2024;300;25,3;25,6;25,3;88;88;88;23,3;23,5;23,2;1007,5;1007,5;1007,1;1,3;92;2,9;;0
13/01/2024;400;25,8;25,9;25,3;85;89;83;23,1;23,5;22,8;1007,3;1007,5;1007,3;1;123;2,7;;0
13/01/2024;500;25,4;25,8;25,3;89;89;85;23,4;23,5;23,2;1006,7;1007,3;1006,7;1,6;129;2,7;;0
13/01/2024;600;25,2;25,4;25,2;88;89;88;23,1;23,4;23,1;1006,2;1006,7;1006,2;1,5;139;3,9;;0
13/01/2024;700;25,1;25,2;25;87;88;87;22,8;23,1;22,8;1005,7;1006,2;1005,7;1,4;133;3,4;;0
13/01/2024;800;24,9;25,1;24,9;88;88;87;22,8;22,9;22,7;1005,5;1005,7;1005,4;1,1;113;2,8;;0
13/01/2024;900;24,6;24,9;24,6;90;90;88;22,7;22,9;22,7;1005,8;1005,8;1005,5;1,7;67;3,3;;0
13/01/2024;1000;24,1;24,5;24,1;91;91;90;22,6;22,7;22,6;1006,2;1006,2;1005,8;0,6;53;3,2;;0
13/01/2024;1100;25,4;25,4;24,1;87;91;87;23;23,2;22,6;1006,9;1006,9;1006,2;0,6;26;1,8;230,1;0
13/01/2024;1200;26,3;26,4;25,4;84;87;83;23,3;23,5;22,8;1007,5;1007,5;1006,9;2,5;81;3,9;675,8;0
13/01/2024;1300;28,5;29,2;26,3;71;84;71;22,7;24;22,7;1008,1;1008,1;1007,5;1,9;57;4,7;1763,8;0
13/01/2024;1400;28,7;29,6;28,5;69;73;66;22,5;23,6;22,1;1008,4;1008,4;1008,1;2,1;80;4,8;1883,4;0
13/01/2024;1500;29,9;30,4;28,7;64;70;62;22,4;22,9;21,9;1008,1;1008,5;1008,1;1,4;79;3,6;1800,9;0
13/01/2024;1600;31,5;31,6;29,7;59;66;58;22,4;23,1;21,8;1007,2;1008,1;1007,2;1,9;91;4,9;2865,8;0
13/01/2024;1700;29,6;32;28,8;69;75;58;23,4;24,6;21,7;1005,4;1007,2;1005,4;2,3;258;4,9;1962,8;0
13/01/2024;1800;26;30;26;79;79;67;22,2;23,8;21,9;1004,8;1005,4;1004,8;5,7;96;10,5;708,3;0
13/01/2024;1900;26;26,1;25,2;86;87;79;23,4;23,6;22,1;1003,8;1005,2;1003,8;1,7;323;9,6;147,3;0
13/01/2024;2000;26,4;26,5;26;79;85;77;22,4;23,2;22,1;1003,5;1003,8;1003,4;1,2;275;3,3;294;0
13/01/2024;2100;26,8;26,9;26,2;79;83;79;23;23,3;22,4;1003,9;1004;1003,4;0,4;326;3,2;381,3;0
13/01/2024;2200;26,4;26,8;26,4;79;80;78;22,5;23,1;22,4;1004,8;1004,8;1003,9;0,5;41;2,1;210;0
13/01/2024;2300;26,2;26,4;26,1;84;84;79;23,3;23,3;22,5;1005,4;1005,4;1004,6;0,7;132;1,9;6,2;0
14/01/2024;0;;;;;;;;;;;;;;;;;
14/01/2024;100;26,2;26,3;26,1;85;86;84;23,5;23,7;23,3;1007;1007,1;1006,1;0;228;1,3;;0
14/01/2024;200;26,4;26,4;26,2;86;86;85;23,9;23,9;23,5;1008,1;1008,1;1007;0,3;356;1,3;;0
14/01/2024;300;26,1;26,4;26;87;87;86;23,7;23,9;23,6;1008,6;1008,6;1008,1;0,9;30;2,1;;0
14/01/2024;400;25,4;26,1;25,4;91;91;87;23,8;23,8;23,7;1008,2;1008,6;1008,2;0,2;87;1,9;;1,4
14/01/2024;500;24,9;25,4;24,9;92;92;91;23,5;24;23,5;1007,5;1008,2;1007,5;1,1;324;2,5;;0,2
14/01/2024;600;24,4;24,9;24,4;90;92;89;22,7;23,5;22,6;1006,9;1007,5;1006,8;0;286;2,3;;0,2
14/01/2024;700;24,6;24,9;24,4;91;91;89;23;23,1;22,7;1007;1007,2;1006,9;0,7;13;1,8;;0
14/01/2024;800;24,3;24,7;24,3;92;92;91;22,9;23,2;22,8;1007;1007,1;1006,8;1,7;47;3,3;;0
14/01/2024;900;24,2;24,3;24,2;91;93;91;22,7;23;22,7;1007,3;1007,3;1006,9;0,6;35;3,3;;0,2
14/01/2024;1000;24,1;24,2;24,1;92;92;91;22,7;22,8;22,6;1007,9;1007,9;1007,3;0,3;62;1,8;;0,2
14/01/2024;1100;23,8;24,2;23,8;92;93;92;22,5;22,8;22,5;1009;1009;1007,9;0,8;108;2,8;4,8;1,6
14/01/2024;1200;23,9;24;23,8;92;93;91;22,6;22,6;22,3;1010,1;1010,1;1009;1,3;123;4,4;73,2;1,6
14/01/2024;1300;24,8;24,8;23,9;90;93;90;23;23,2;22,6;1010,9;1010,9;1010,1;1,9;147;4,6;293,4;0,4
14/01/2024;1400;24,7;24,9;24,5;89;90;88;22,8;23,1;22,5;1011,4;1011,5;1010,9;2,2;140;5;384;0
14/01/2024;1500;24,9;24,9;24,6;87;90;87;22,6;22,9;22,4;1011;1011,4;1011;2,2;155;5,5;562,5;0
14/01/2024;1600;25,6;25,8;24,9;81;87;81;22,2;23,2;22,2;1010,3;1011;1010,3;1,5;116;4,5;902,6;0
14/01/2024;1700;26,4;26,6;25,5;78;82;78;22,3;22,7;21,9;1009,7;1010,3;1009,7;1,5;124;3,6;1319,4;0
14/01/2024;1800;27,6;27,7;26,4;75;79;73;22,7;23;22,2;1008,9;1009,7;1008,9;0,5;57;3,4;1389;0
14/01/2024;1900;22,4;27,6;22,4;95;95;74;21,6;22,6;21,1;1008,6;1009,2;1008,6;3,7;30;11,2;128;32,2
14/01/2024;2000;22,6;22,6;22,3;95;95;95;21,7;21,7;21,5;1007,8;1008,7;1007,8;1,6;62;6,7;107,3;5,2
14/01/2024;2100;23;23;22,5;94;95;94;22;22;21,6;1005,9;1007,8;1005,8;1,5;40;4,3;259,5;0
14/01/2024;2200;22,7;23;22,7;92;94;92;21,4;21,9;21,4;1005,9;1006;1005,9;1,6;33;5,1;161,9;0
14/01/2024;2300;22,7;22,7;22,6;92;92;92;21,4;21,4;21,3;1006,1;1006,1;1005,7;0;8;3,5;12,7;0
15/01/2024;0;;;;;;;;;;;;;;;;;
15/01/2024;100;22,7;22,8;22,5;93;93;92;21,4;21,5;21,3;1008,2;1008,2;1007,2;0;32;0;;0
15/01/2024;200;22,7;22,7;22,6;93;93;93;21,5;21,6;21,4;1008,5;1008,8;1008,2;0;357;0;;0
15/01/2024;300;22,6;22,8;22,6;92;93;91;21,1;21,6;21,1;1008,3;1008,5;1008,3;0;348;0;;0
15/01/2024;400;22,7;22,9;22,4;92;93;92;21,3;21,6;21;1007,9;1008,3;1007,9;0;31;1,6;;0
15/01/2024;500;22,6;22,7;22,5;93;93;92;21,4;21,4;21,2;1007,3;1008;1007,3;0;120;2;;0
15/01/2024;600;22,8;22,9;22,5;93;93;92;21,6;21,7;21,4;1007;1007,3;1007;0;113;0,9;;0
15/01/2024;700;23,1;23,3;22,6;93;94;93;22;22,3;21,4;1007;1007,1;1006,9;0;88;1,6;;0
15/01/2024;800;22,5;23,1;22,4;94;94;93;21,5;22;21,4;1007,1;1007,1;1007;0;67;1,1;;0
15/01/2024;900;22,5;22,7;22,5;94;94;94;21,5;21,7;21,5;1007;1007,2;1007;0;121;0;;0
15/01/2024;1000;22,6;22,7;22,4;94;94;94;21,7;21,7;21,5;1008,1;1008,1;1007;0;111;0;0,2;0
15/01/2024;1100;23,2;23,2;22,6;94;94;94;22,2;22,2;21,7;1009;1009;1008,1;0,9;42;1,5;111,5;0
15/01/2024;1200;24,7;24,7;23,2;88;94;88;22,7;22,8;22,2;1009,9;1009,9;1009;0;97;1,5;423,6;0
15/01/2024;1300;25,7;25,7;24,6;82;89;82;22,4;23,2;22,4;1010,7;1010,7;1009,9;1,5;74;2,8;847,6;0
15/01/2024;1400;27,4;27,4;25,6;77;83;76;22,9;23,1;22,3;1010,4;1010,8;1010,4;2;108;3,6;1765;0
15/01/2024;1500;28,6;28,7;27,2;73;77;72;23,2;23,7;22,4;1009,6;1010,4;1009,6;1,5;110;4;2108,5;0
15/01/2024;1600;29,2;29,8;28;71;75;69;23,4;24;22,7;1008,6;1009,6;1008,6;1,4;186;4,3;2229,9;0
15/01/2024;1700;28,4;30,5;28,4;73;74;65;23,1;24,6;23;1007,8;1008,6;1007,8;1,6;87;4,4;1964,7;0,4
15/01/2024;1800;30;30,3;26,4;68;84;67;23,4;25;22,5;1006,1;1007,8;1006,1;1,5;239;5,1;2455,2;3,6
15/01/2024;1900;32,1;32,1;30;60;69;59;23,3;24,6;22,2;1004,9;1006,1;1004,9;2,7;158;5,6;2788,8;0
15/01/2024;2000;30,8;32,2;30,4;61;63;58;22,4;23,4;22,1;1004,5;1004,9;1004,4;2,7;104;6,4;1652,6;0
15/01/2024;2100;24,6;31,5;24,3;93;93;60;23,5;23,5;21,5;1005,6;1005,8;1004,5;2;58;9,9;832,1;13
15/01/2024;2200;24,9;25;24,6;91;93;90;23,3;23,5;23,1;1004,8;1005,6;1004,7;1,6;85;3,8;59,1;0,8
15/01/2024;2300;;;;;;;;;;;;;;;;;
16/01/2024;0;24,8;25;24,7;89;89;88;22,8;23;22,7;1006,5;1006,5;1005,8;1,8;105;3,5;;0
16/01/2024;100;;;;;;;;;;;;;;;;;
16/01/2024;200;24,4;24,9;24,4;88;88;87;22,2;22,6;22,2;1007,4;1007,4;1006,8;1;78;3,6;;0
16/01/2024;300;23,8;24,4;23,8;89;89;87;21,9;22,2;21,9;1007,5;1007,5;1007,1;0,1;134;3;;0
16/01/2024;400;24,1;24,2;23,8;88;89;88;22;22,1;21,9;1007,1;1007,5;1007,1;1,4;100;2,6;;0
16/01/2024;500;23,5;24,2;23,5;92;92;88;22,2;22,2;21,9;1006,7;1007,1;1006,7;0;121;2,6;;0
16/01/2024;600;24,1;24,1;23,5;92;93;92;22,8;22,8;22,2;1006;1006,7;1006;0,8;124;1,8;;0
16/01/2024;700;23,7;24,1;23,7;93;93;92;22,5;22,7;22,5;1005,6;1006;1005,5;0;52;1,8;;0
16/01/2024;800;23,5;23,7;23,5;94;94;93;22,4;22,6;22,4;1005,6;1005,6;1005,5;0,1;35;1;;0,2
16/01/2024;900;23,6;23,6;23,5;94;94;94;22,5;22,6;22,4;1005,7;1005,7;1005,5;0,3;58;1,1;;0
16/01/2024;1000;23,9;23,9;23,6;94;94;94;22,8;22,9;22,5;1006,4;1006,4;1005,7;0,2;59;1,4;0,3;0
16/01/2024;1100;24,2;24,2;23,8;93;94;93;23;23;22,7;1007,6;1007,6;1006,4;0,4;24;1,4;110,4;0
16/01/2024;1200;25,2;25,2;24,2;90;93;89;23,3;23,5;23;1008,5;1008,5;1007,6;1,9;107;3,8;529,4;0
16/01/2024;1300;26,7;26,9;25,2;81;90;81;23,2;24;23,1;1008,9;1008,9;1008,4;3,5;85;7;1178,7;0
16/01/2024;1400;28,4;28,7;26,7;74;81;72;23,4;23,8;22,7;1008,6;1008,9;1008,6;2,8;69;8,2;1590,1;0
16/01/2024;1500;29,6;30,4;28,3;64;74;64;22,1;23,5;22,1;1007,9;1008,6;1007,9;3,4;73;6,9;2251,8;0
16/01/2024;1600;30,6;30,9;29,2;63;67;62;22,6;23,5;22,1;1007,2;1007,9;1007,2;3,7;52;8,8;2809,4;0
16/01/2024;1700;30,6;31,5;30,2;61;64;60;22,2;23,5;22;1006;1007,2;1006;3,7;73;7,3;2503;0
16/01/2024;1800;28,5;31,5;28,5;68;68;57;22,1;22,9;21,8;1005,2;1006;1005;4,3;107;10,3;2016,2;1,4
16/01/2024;1900;30,8;30,9;26,8;64;78;63;23,2;24;21,3;1003,7;1005,3;1003,7;2,3;111;10,3;2046,1;1,6
16/01/2024;2000;30,6;31,5;30,5;58;66;57;21,4;23,8;21,4;1002,8;1003,7;1002,8;3,1;78;6,3;1549,6;0
16/01/2024;2100;31,1;31,3;30,5;56;61;55;21,3;22,5;21,2;1002,5;1002,8;1002,5;4,1;106;7,3;1034;0
16/01/2024;2200;29,9;31,1;29,9;62;62;56;21,9;22,2;21,2;1003,2;1003,2;1002,5;1,8;75;7,1;340,5;0
16/01/2024;2300;29;29,9;29;68;68;62;22,4;22,4;21,9;1003,6;1003,6;1003,2;1,1;61;3,2;11,9;0
17/01/2024;0;;;;;;;;;;;;;;;;;
17/01/2024;100;27,5;28,1;27,5;75;75;72;22,7;22,8;22,5;1005,8;1005,8;1004,6;0,9;57;2,9;;0
17/01/2024;200;;;;;;;;;;;;;;;;;
17/01/2024;300;26,7;26,9;26,5;79;80;78;22,8;22,8;22,7;1006,1;1006,4;1006,1;1,1;62;2,7;;0
17/01/2024;400;26,1;26,7;26,1;82;82;78;22,7;22,8;22,6;1006,2;1006,2;1006;0,8;113;2,9;;0
17/01/2024;500;25,5;26,1;25,5;85;85;82;22,8;23;22,7;1005,5;1006,2;1005,5;0,5;38;1,4;;0
17/01/2024;600;25,3;25,6;25,3;85;86;85;22,7;22,8;22,6;1005,3;1005,6;1005,3;0,4;46;1,8;;0
17/01/2024;700;25;25,3;25;86;86;85;22,6;22,7;22,5;1004,9;1005,3;1004,9;0,3;46;1,8;;0
17/01/2024;800;24,9;25;24,6;86;88;86;22,5;22,6;22,5;1004,9;1004,9;1004,7;0,6;91;1,4;;0
17/01/2024;900;24,8;24,9;24,6;87;88;86;22,5;22,6;22,4;1005,5;1005,5;1004,9;0,3;54;1,3;;0
17/01/2024;1000;24,5;24,9;24,5;89;89;87;22,5;22,6;22,5;1006,2;1006,2;1005,5;0,6;33;1,7;0,3;0
17/01/2024;1100;25,9;25,9;24,5;85;89;85;23,2;23,2;22,5;1007,3;1007,3;1006,2;0,9;59;2,1;176,7;0
17/01/2024;1200;27,7;27,7;25,9;75;85;75;22,9;23,3;22,8;1008,2;1008,2;1007,3;3,1;45;5,3;896,6;0
17/01/2024;1300;29,6;29,6;27,6;68;76;67;23,2;23,5;22,8;1008,8;1008,8;1008,2;3,9;41;7,2;1726,1;0
17/01/2024;1400;30,1;30,8;29,7;65;68;62;22,8;23,5;22,3;1008,5;1008,8;1008,5;3,4;44;7,5;2321,7;0
17/01/2024;1500;31,4;31,5;30;59;65;59;22,5;23,5;21,9;1008,1;1008,6;1008,1;3,4;72;6,5;2655,9;0
17/01/2024;1600;31,2;31,7;30,4;61;63;58;22,7;23,1;21,8;1007,6;1008,2;1007,6;3,2;75;6,3;1881,2;0
17/01/2024;1700;30,5;32,5;30,5;60;61;54;21,9;23,1;21,3;1006,4;1007,6;1006,4;3,7;93;7,8;2211,2;0
17/01/2024;1800;27,9;32,7;26,7;86;86;53;25,3;25,3;21,4;1005,6;1006,4;1005,6;0,5;224;7,5;1621,4;5,2
17/01/2024;1900;30,4;30,6;27,9;64;86;63;22,8;26;22,5;1004,2;1005,5;1004,2;2,3;63;6,1;2095,2;0,6
17/01/2024;2000;31,3;31,5;30,4;60;66;59;22,6;24,1;22,1;1003,6;1004,2;1003,6;2,4;62;7,1;2064,2;0
17/01/2024;2100;31,4;31,6;31,2;59;60;56;22,4;22,7;21,5;1003,4;1003,7;1003,4;3,4;85;6,2;1133,7;0
17/01/2024;2200;30,6;31,5;30,6;61;61;58;22,3;22,6;22;1003,6;1003,6;1003,2;1,7;70;6,2;353;0
17/01/2024;2300;29,4;30,6;29,4;67;67;61;22,6;22,7;22,3;1004,3;1004,3;1003,6;0,5;90;3,2;14,8;0
18/01/2024;0;28,3;29,4;28,3;72;72;67;22,8;23,1;22,7;1004,8;1004,8;1004,3;0,2;52;3;;0
18/01/2024;100;27,8;28,3;27,8;75;75;72;23;23;22,7;1005,7;1005,7;1004,8;0,6;57;1,6;;0
18/01/2024;200;;;;;;;;;;;;;;;;;
18/01/2024;300;26,7;27,2;26,7;83;83;81;23,6;23,8;23,6;1007;1007;1006,4;0,2;68;1,7;;0
18/01/2024;400;26,4;26,7;26,4;85;85;83;23,7;23,7;23,5;1006,8;1007,1;1006,6;0;32;1,2;;0
18/01/2024;500;25,6;26,4;25,6;87;87;85;23,3;23,7;23,3;1005,9;1006,8;1005,9;0,6;18;1,9;;0
18/01/2024;600;25,5;25,7;25,5;86;87;86;23,1;23,4;23;1005,4;1005,9;1005,4;0,9;36;1,9;;0
18/01/2024;700;25,3;25,5;25,3;88;88;86;23,1;23,2;23,1;1005,2;1005,5;1005,2;0,2;46;1,7;;0
18/01/2024;800;25;25,3;24,9;90;90;88;23,2;23,2;23;1005,6;1005,6;1005,2;0;119;0,9;;0
18/01/2024;900;24,9;25;24,8;90;91;90;23,2;23,4;23,1;1006;1006;1005,6;0;99;0,5;;0
18/01/2024;1000;24,7;24,9;24,6;91;91;90;23,2;23,4;23,1;1006,7;1006,7;1006;0;50;0,8;0,3;0
18/01/2024;1100;26,2;26,2;24,6;87;92;87;23,9;23,9;23,2;1007,6;1007,6;1006,6;0,2;56;1;159,7;0
